283	0.56400	-450.458	177.959	151.120
284	0.56600	-449.652	177.885	150.891
285	0.56800	-449.030	177.685	150.385
286	0.57000	-448.133	177.627	150.179
287	0.57200	-447.310	177.555	149.941
288	0.57400	-446.378	177.488	149.672
289	0.57600	-445.797	177.258	149.061
290	0.57800	-444.927	177.220	148.799
291	0.58000	-444.001	177.171	148.535
292	0.58200	-443.450	176.921	147.885
293	0.58400	-442.511	176.884	147.653
294	0.58600	-441.632	176.794	147.342
295	0.58800	-440.818	176.731	147.101
296	0.59000	-440.134	176.520	146.450
297	0.59200	-439.281	176.473	146.191
298	0.59400	-438.442	176.379	145.886
299	0.59600	-437.794	176.325	145.222
300	0.59800	-436.980	176.242	144.939
301	0.60000	-436.117	176.164	144.638
302	0.60200	-435.269	175.975	144.047
303	0.60400	-434.478	175.925	143.817
304	0.60600	-433.505	175.873	143.592
305	0.60800	-432.577	175.819	143.289
306	0.61000	-431.853	175.654	142.702
307	0.61200	-430.909	175.767	142.327
308	0.61400	-429.957	175.717	142.081
309	0.61600	-429.000	175.656	141.760
310	0.61800	-428.200	175.511	141.287
311	0.62000	-427.154	175.481	141.035
312	0.62200	-426.118	175.460	140.770
313	0.62400	-425.256	175.308	140.157
314	0.62600	-424.191	175.460	139.759
315	0.62800	-423.096	175.434	139.509
316	0.63000	-421.969	175.409	139.216
317	0.63200	-420.968	175.257	138.597
318	0.63400	-419.754	175.299	138.287
319	0.63600	-418.485	175.457	137.809
320	0.63800	-417.271	175.465	137.488
321	0.64000	-416.097	175.418	137.106
322	0.64200	-415.090	175.342	136.568
323	0.64400	-413.848	175.528	136.017
324	0.64600	-412.657	175.519	135.725
325	0.64800	-411.482	175.474	135.388
326	0.65000	-410.477	175.355	134.819
327	0.65200	-409.189	175.414	134.477
328	0.65400	-408.056	175.579	133.977
329	0.65600	-406.783	175.562	133.662
330	0.65800	-405.805	175.409	133.027
331	0.66000	-404.515	175.426	132.722
332	0.66200	-403.220	175.434	132.397
333	0.66400	-401.948	175.480	131.976
334	0.66600	-400.647	175.626	131.315
335	0.66800	-399.600	175.513	130.804
336	0.67000	-398.239	175.518	130.539
337	0.67200	-396.889	175.526	130.212
338	0.67400	-395.577	175.519	129.737
339	0.67600	-394.302	175.628	128.997
340	0.67800	-392.891	175.622	128.707
341	0.68000	-391.507	175.612	128.328
342	0.68200	-390.273	175.540	127.747
343	0.68400	-388.903	175.562	127.377
344	0.68600	-387.521	175.618	126.936
345	0.68800	-386.286	175.674	126.100
346	0.69000	-384.843	175.710	125.794
347	0.69200	-383.412	175.727	125.403
348	0.69400	-382.082	175.693	124.891
349	0.69600	-380.842	175.708	124.346
350	0.69800	-379.567	175.897	123.770
351	0.70000	-378.102	175.880	123.323
352	0.70200	-376.615	175.932	122.985
353	0.70400	-375.163	175.955	122.600
354	0.70600	-373.709	175.975	122.178
355	0.70800	-372.540	175.927	121.584
356	0.71000	-371.067	175.939	121.176
357	0.71200	-369.636	175.992	120.796
358	0.71400	-368.239	176.051	120.391
359	0.71600	-366.936	176.232	119.759
360	0.71800	-365.752	176.217	119.241
361	0.72000	-364.283	176.220	118.880
362	0.72200	-362.893	176.250	118.524
363	0.72400	-361.515	176.253	118.142
364	0.72600	-360.306	176.375	117.334
365	0.72800	-358.810	176.419	117.008
366	0.73000	-357.345	176.488	116.629
367	0.73200	-355.807	176.510	116.203
368	0.73400	-354.332	176.566	115.720
369	0.73600	-353.062	176.733	114.965
370	0.73800	-351.665	176.839	114.645
371	0.74000	-350.244	176.926	114.307
372	0.74200	-348.831	177.038	113.926
373	0.74400	-347.621	177.171	113.170
374	0.74600	-346.199	177.304	112.832
375	0.74800	-344.715	177.452	112.483
376	0.75000	-343.164	177.690	112.025
377	0.75200	-341.678	177.810	111.682
378	0.75400	-340.330	177.938	110.938
379	0.75600	-338.779	178.047	110.606
380	0.75800	-337.134	178.129	110.278
381	0.76000	-335.342	178.356	109.741
382	0.76200	-333.703	178.412	109.316
383	0.76400	-332.241	178.415	108.664
384	0.76600	-330.500	178.661	108.135
385	0.76800	-328.809	178.760	107.764
386	0.77000	-327.104	178.890	107.400
387	0.77200	-325.328	179.103	106.852
388	0.77400	-323.710	179.125	106.260
389	0.77600	-321.887	179.358	105.648
390	0.77800	-320.168	179.409	105.240
391	0.78000	-318.535	179.466	104.780
392	0.78200	-316.749	179.643	104.110
393	0.78400	-315.062	179.666	103.674
394	0.78600	-313.265	179.913	103.025
395	0.78800	-311.806	179.863	102.473
396	0.79000	-310.037	179.915	102.149
397	0.79200	-308.311	179.982	101.785
398	0.79400	-306.514	180.083	101.428
399	0.79600	-304.819	180.097	100.969
400	0.79800	-303.405	180.183	100.245
401	0.80000	-301.702	180.232	99.910
402	0.80200	-299.957	180.219	99.457
403	0.80400	-298.361	180.128	98.862
404	0.80600	-296.606	180.155	98.513
405	0.80800	-294.935	180.182	98.009
406	0.81000	-293.402	180.103	97.410
407	0.81200	-291.844	180.289	96.810
408	0.81400	-290.197	180.320	96.434
409	0.81600	-288.627	180.182	95.757
410	0.81800	-286.992	180.195	95.420
411	0.82000	-285.265	180.210	95.118
412	0.82200	-283.621	180.076	94.443
413	0.82400	-282.011	180.105	94.145
414	0.82600	-280.276	180.076	93.802
415	0.82800	-278.533	180.058	93.447
416	0.83000	-276.848	179.910	92.806
417	0.83200	-275.114	180.047	92.220
418	0.83400	-273.322	179.954	91.870
419	0.83600	-271.559	179.716	91.195
420	0.83800	-269.735	179.650	90.876
421	0.84000	-267.813	179.578	90.420
422	0.84200	-265.882	179.395	89.798
423	0.84400	-263.882	179.355	89.497
424	0.84600	-261.881	179.275	89.091
425	0.84800	-259.812	179.109	88.460
426	0.85000	-257.792	179.039	88.155
427	0.85200	-255.781	178.908	87.734
428	0.85400	-253.800	178.681	87.109
429	0.85600	-251.917	178.550	86.737
430	0.85800	-249.942	178.399	86.229
431	0.86000	-247.870	178.082	85.729
432	0.86200	-245.966	177.931	85.302
433	0.86400	-244.006	177.658	84.601
434	0.86600	-242.166	177.542	84.307
435	0.86800	-240.399	177.226	83.546
436	0.87000	-238.559	177.101	83.232
437	0.87200	-236.775	176.917	82.885
438	0.87400	-234.973	176.786	82.598
439	0.87600	-233.225	176.517	81.963
440	0.87800	-231.467	176.403	81.600
