% Spectrum for month 12, day 10.
%
% The first column contains the channel number (0-8191)
% and the second contains the number of counts in that channel.
%
% E1 = 1.7743 MeV
% E2 = 1.9376 MeV
% E4 = 3.9299 MeV
%
607	1342
608	1304
609	1431
610	1375
611	1337
612	1356
613	1409
614	1380
615	1398
616	1435
617	1347
618	1395
619	1363
620	1367
621	1373
622	1422
623	1436
624	1354
625	1346
626	1364
627	1484
628	1318
629	1446
630	1336
631	1376
632	1403
633	1386
634	1387
635	1430
636	1449
637	1352
638	1449
639	1440
640	1401
641	1501
642	1423
643	1450
644	1422
645	1438
646	1442
647	1365
648	1494
649	1400
650	1465
651	1434
652	1445
653	1392
654	1451
655	1464
656	1485
657	1469
658	1462
659	1424
660	1451
661	1454
662	1441
663	1449
664	1434
665	1401
666	1485
667	1463
668	1418
669	1430
670	1414
671	1424
672	1432
673	1415
674	1443
675	1395
676	1448
677	1479
678	1457
679	1427
680	1494
681	1500
682	1402
683	1428
684	1433
685	1411
686	1430
687	1449
688	1445
689	1433
690	1470
691	1432
692	1439
693	1516
694	1417
695	1501
696	1561
697	1470
698	1515
699	1476
700	1540
701	1483
702	1502
703	1462
704	1427
705	1412
706	1480
707	1509
708	1515
709	1517
710	1544
711	1462
712	1483
713	1491
714	1454
715	1476
716	1512
717	1504
718	1499
719	1566
720	1532
721	1604
722	1547
723	1512
724	1493
725	1495
726	1541
727	1511
728	1528
729	1569
730	1576
731	1533
732	1553
733	1539
734	1585
735	1561
736	1586
737	1543
738	1653
739	1513
740	1597
741	1495
742	1585
743	1546
744	1579
745	1560
746	1569
747	1546
748	1582
749	1570
750	1577
751	1566
752	1502
753	1550
754	1518
755	1519
756	1484
757	1555
758	1556
759	1511
760	1607
761	1647
762	1625
763	1502
764	1553
765	1529
766	1545
767	1567
768	1546
769	1489
770	1575
771	1613
772	1584
773	1583
774	1553
775	1623
776	1529
777	1495
778	1650
779	1607
780	1604
781	1572
782	1598
783	1593
784	1619
785	1645
786	1625
787	1565
788	1584
789	1567
790	1645
791	1539
792	1539
793	1615
794	1720
795	1623
796	1592
797	1582
798	1552
799	1691
800	1682
801	1564
802	1604
803	1550
804	1609
805	1615
806	1615
807	1588
808	1625
809	1641
810	1627
811	1662
812	1562
813	1614
814	1562
815	1705
816	1652
817	1640
818	1689
819	1686
820	1638
821	1632
822	1649
823	1676
824	1696
825	1704
826	1635
827	1647
828	1672
829	1597
830	1633
831	1684
832	1665
833	1644
834	1637
835	1588
836	1664
837	1692
838	1723
839	1697
840	1750
841	1621
842	1626
843	1662
844	1628
845	1649
846	1662
847	1664
848	1667
849	1655
850	1719
851	1734
852	1716
853	1671
854	1688
855	1646
856	1671
857	1654
858	1681
859	1712
860	1574
861	1731
862	1744
863	1729
864	1685
865	1720
866	1646
867	1765
868	1675
869	1595
870	1689
871	1683
872	1702
873	1691
874	1720
875	1682
876	1709
877	1755
878	1695
879	1643
880	1683
881	1725
882	1677
883	1692
884	1663
885	1674
886	1656
887	1769
888	1765
889	1707
890	1715
891	1689
892	1782
893	1713
894	1664
895	1736
896	1760
897	1679
898	1766
899	1732
900	1681
901	1698
902	1699
903	1664
904	1661
905	1759
906	1696
907	1771
908	1708
909	1731
910	1831
911	1735
912	1720
913	1672
914	1763
915	1702
916	1808
917	1758
918	1740
919	1751
920	1788
921	1794
922	1698
923	1781
924	1763
925	1792
926	1711
927	1753
928	1746
929	1799
930	1836
931	1728
932	1759
933	1679
934	1717
935	1741
936	1736
937	1805
938	1782
939	1835
940	1792
941	1751
942	1771
943	1745
944	1753
945	1817
946	1835
947	1750
948	1822
949	1719
950	1795
951	1649
952	1699
953	1763
954	1764
955	1795
956	1742
957	1759
958	1753
959	1834
960	1776
961	1837
962	1821
963	1761
964	1806
965	1789
966	1664
967	1878
968	1785
969	1777
970	1832
971	1815
972	1905
973	1766
974	1824
975	1790
976	1818
977	1770
978	1790
979	1757
980	1767
981	1877
982	1818
983	1829
984	1883
985	1814
986	1802
987	1854
988	1807
989	1756
990	1865
991	1826
992	1799
993	1836
994	1795
995	1848
996	1777
997	1833
998	1828
999	1822
1000	1776
1001	1766
1002	1816
1003	1792
1004	1853
1005	1868
1006	1815
1007	1816
1008	1868
1009	1853
1010	1822
1011	1875
1012	1778
1013	1907
1014	1792
1015	1799
1016	1841
1017	1811
1018	1785
1019	1838
1020	1893
1021	1796
1022	1764
1023	1882
1024	1817
1025	1763
1026	1844
1027	1801
1028	1916
1029	1814
1030	1792
1031	1885
1032	1860
1033	1775
1034	1882
1035	1829
1036	1842
1037	1809
1038	1914
1039	1947
1040	1867
1041	1868
1042	1806
1043	1828
1044	1925
1045	1864
1046	1900
1047	1889
1048	1901
1049	1878
1050	1842
1051	1884
1052	1842
1053	1858
1054	1887
1055	1837
1056	1833
1057	1878
1058	1881
1059	1863
1060	1813
1061	1883
1062	1881
1063	1900
1064	1932
1065	1870
1066	1962
1067	1813
1068	1867
1069	1866
1070	1846
1071	1839
1072	1866
1073	1874
1074	1911
1075	1886
1076	1953
1077	1897
1078	1857
1079	1931
1080	1892
1081	1937
1082	1855
1083	1872
1084	1790
1085	1939
1086	1928
1087	1933
1088	1889
1089	1958
1090	1894
1091	1925
1092	1943
1093	1976
1094	1880
1095	1899
1096	1916
1097	1864
1098	1938
1099	1863
1100	1967
1101	1864
1102	1940
1103	1938
1104	1922
1105	1915
1106	1923
1107	1926
1108	1876
1109	1947
1110	1871
1111	1814
1112	1936
1113	1940
1114	1909
1115	1898
1116	1966
1117	1916
1118	1843
1119	1973
1120	1932
1121	1931
1122	1890
1123	1983
1124	1978
1125	1985
1126	1983
1127	1953
1128	1910
1129	1934
1130	1965
1131	1875
1132	1868
1133	1867
1134	2019
1135	1929
1136	1827
1137	1916
1138	1962
1139	1957
1140	1950
1141	1930
1142	1993
1143	1996
1144	1925
1145	1995
1146	2029
1147	1940
1148	1965
1149	2011
1150	1951
1151	1959
1152	2076
1153	1900
