432	0.86200	-401.322	176.896	119.985
433	0.86400	-398.788	177.371	118.957
434	0.86600	-396.210	177.794	117.964
435	0.86800	-393.808	178.229	116.951
436	0.87000	-392.040	178.567	116.296
437	0.87200	-390.775	179.073	115.818
438	0.87400	-389.065	179.585	115.129
439	0.87600	-386.614	179.903	113.951
440	0.87800	-384.525	180.066	113.138
441	0.88000	-382.164	180.367	112.133
442	0.88200	-380.457	180.714	111.105
443	0.88400	-377.884	180.935	109.952
444	0.88600	-375.125	181.019	109.147
445	0.88800	-372.208	181.294	108.069
446	0.89000	-369.562	181.337	107.216
447	0.89200	-367.643	181.446	106.137
448	0.89400	-365.467	181.386	105.465
449	0.89600	-362.875	181.269	104.500
450	0.89800	-360.489	180.986	103.320
451	0.90000	-357.906	180.963	102.698
452	0.90200	-355.173	180.796	101.822
453	0.90400	-352.190	180.621	101.128
454	0.90600	-349.781	180.360	100.251
455	0.90800	-347.021	180.060	99.190
456	0.91000	-343.829	179.737	98.168
457	0.91200	-341.259	179.428	97.555
458	0.91400	-339.158	178.795	96.453
459	0.91600	-337.084	178.269	95.601
460	0.91800	-334.692	177.742	94.672
461	0.92000	-331.962	177.295	94.045
462	0.92200	-329.498	176.836	93.362
463	0.92400	-326.782	176.481	92.538
464	0.92600	-324.013	176.054	91.892
465	0.92800	-321.207	175.663	90.911
466	0.93000	-318.113	175.271	90.061
467	0.93200	-315.012	174.950	89.195
468	0.93400	-311.934	174.656	88.323
469	0.93600	-309.153	174.540	87.330
470	0.93800	-306.198	174.327	86.408
471	0.94000	-303.384	174.126	85.489
472	0.94200	-300.601	174.052	84.773
473	0.94400	-297.867	174.077	83.707
474	0.94600	-295.041	174.016	82.629
475	0.94800	-292.381	174.278	81.786
476	0.95000	-289.675	174.178	80.849
477	0.95200	-286.977	174.530	80.112
478	0.95400	-284.142	174.640	79.661
479	0.95600	-281.352	175.056	78.835
480	0.95800	-278.605	175.260	78.268
481	0.96000	-275.880	175.691	77.488
482	0.96200	-273.022	175.987	76.911
483	0.96400	-270.038	176.421	76.159
484	0.96600	-267.024	176.992	75.396
485	0.96800	-264.069	177.583	74.726
486	0.97000	-261.250	177.960	74.437
487	0.97200	-258.321	178.528	73.832
488	0.97400	-255.280	178.977	73.473
489	0.97600	-252.012	179.574	72.877
490	0.97800	-248.603	180.208	72.327
491	0.98000	-245.469	180.862	71.603
492	0.98200	-242.224	181.331	71.119
493	0.98400	-238.961	181.917	70.654
494	0.98600	-236.129	182.580	70.095
495	0.98800	-233.131	183.086	69.683
496	0.99000	-230.189	183.581	69.366
497	0.99200	-227.173	184.174	68.650
498	0.99400	-224.126	184.521	68.063
499	0.99600	-221.031	185.063	67.250
500	0.99800	-218.657	185.620	66.556
501	1.00000	-216.816	186.231	65.951
502	1.00200	-214.648	186.672	65.619
503	1.00400	-211.963	187.004	64.719
504	1.00600	-209.807	187.375	63.750
505	1.00800	-207.078	187.777	62.825
506	1.01000	-204.015	187.984	62.308
507	1.01200	-200.725	188.273	61.461
