-3.1087,1.5085,0.5764,-1.9057,-0.60046,-1.5741,4.9203,0.26197
0.17682,-0.0045306,-0.1382,0.020988,0.30813,0.12815,0.15894,0.25426
3.0085,-0.12976,0.42561,0.035734,-0.58468,-0.026818,2.122,-3.6292
0.14842,0.26118,0.0035353,0.019719,0.27948,0.12216,-0.012506,0.065942
3.9552,-1.7515,-1.2678,1.4485,1.3182,3.6079,-2.1947,-1.0928
1.4193,0.40986,0.57809,-0.33816,-0.44227,-0.48292,0.8326,-2.8794
