543	1.08400	-361.647	160.337	112.093
544	1.08600	-358.156	161.070	111.007
545	1.08800	-354.492	161.863	109.903
546	1.09000	-350.742	162.576	108.898
547	1.09200	-346.838	163.237	107.714
548	1.09400	-343.044	163.947	106.614
549	1.09600	-339.401	164.704	105.542
550	1.09800	-335.790	165.472	104.590
551	1.10000	-332.473	166.076	103.619
552	1.10200	-328.729	166.707	102.734
553	1.10400	-324.820	167.316	101.849
554	1.10600	-321.127	167.845	100.867
555	1.10800	-317.768	168.202	99.682
556	1.11000	-314.225	168.589	98.711
557	1.11200	-310.859	168.561	97.654
558	1.11400	-307.305	168.674	96.692
559	1.11600	-303.867	168.462	95.577
560	1.11800	-300.166	168.207	94.262
561	1.12000	-296.248	167.892	92.929
562	1.12200	-292.413	167.475	91.659
563	1.12400	-288.895	166.846	90.270
564	1.12600	-285.552	166.160	88.938
565	1.12800	-282.073	165.471	87.667
566	1.13000	-278.321	164.835	86.435
567	1.13200	-274.429	164.195	85.379
568	1.13400	-270.488	163.649	84.196
569	1.13600	-266.465	162.999	83.133
570	1.13800	-262.790	162.361	81.985
571	1.14000	-259.102	161.890	80.978
572	1.14200	-254.930	161.335	80.027
573	1.14400	-251.052	160.863	79.272
574	1.14600	-247.363	160.376	78.303
575	1.14800	-243.505	160.138	77.591
576	1.15000	-239.347	159.871	76.708
577	1.15200	-235.309	159.633	75.671
578	1.15400	-231.373	159.688	74.862
579	1.15600	-227.688	159.617	74.264
580	1.15800	-224.131	159.494	73.820
581	1.16000	-220.159	159.397	73.061
582	1.16200	-216.005	159.283	72.246
583	1.16400	-211.917	159.295	71.673
584	1.16600	-207.857	159.411	70.652
585	1.16800	-203.837	159.431	70.064
586	1.17000	-199.704	159.353	69.224
587	1.17200	-195.491	159.417	68.654
588	1.17400	-191.338	159.519	67.948
589	1.17600	-187.351	159.860	67.096
590	1.17800	-183.178	160.032	66.403
591	1.18000	-179.203	160.292	65.703
592	1.18200	-175.483	160.750	64.724
593	1.18400	-171.798	161.129	63.980
594	1.18600	-168.079	161.715	63.003
595	1.18800	-164.600	162.253	62.315
596	1.19000	-160.929	162.996	61.489
597	1.19200	-157.189	163.772	60.737
598	1.19400	-153.318	164.582	60.024
599	1.19600	-149.020	165.435	59.519
600	1.19800	-144.732	166.207	58.793
601	1.20000	-140.429	167.107	58.284
602	1.20200	-136.450	167.938	57.780
603	1.20400	-132.676	168.772	57.325
604	1.20600	-128.477	169.633	57.126
605	1.20800	-124.322	170.404	56.811
606	1.21000	-120.228	171.075	56.371
607	1.21200	-116.141	171.810	56.224
608	1.21400	-112.261	172.322	55.815
609	1.21600	-108.366	172.745	55.293
610	1.21800	-104.566	172.944	54.896
611	1.22000	-100.703	173.134	54.227
612	1.22200	-96.877	172.995	53.755
613	1.22400	-92.468	172.791	52.943
614	1.22600	-88.347	172.575	52.260
615	1.22800	-84.460	172.034	51.172
616	1.23000	-81.072	171.456	50.136
617	1.23200	-77.238	170.868	49.024
618	1.23400	-73.008	170.246	48.242
619	1.23600	-68.597	169.756	47.601
620	1.23800	-64.391	169.270	47.068
621	1.24000	-60.240	168.717	46.481
622	1.24200	-56.070	168.306	45.850
623	1.24400	-51.781	167.784	45.188
624	1.24600	-47.589	167.314	44.660
625	1.24800	-43.426	166.989	44.281
626	1.25000	-39.371	166.679	43.918
627	1.25200	-34.840	166.405	43.408
628	1.25400	-30.403	166.219	43.158
629	1.25600	-26.101	166.137	42.750
630	1.25800	-21.922	165.946	41.992
631	1.26000	-18.163	165.884	41.909
632	1.26200	-14.185	165.958	42.570
633	1.26400	-9.796	165.784	43.181
634	1.26600	-5.431	165.753	43.513
635	1.26800	-1.088	165.658	44.014
636	1.27000	3.039	165.725	44.318
637	1.27200	7.462	165.772	44.622
638	1.27400	11.866	165.635	44.973
639	1.27600	16.012	165.711	45.103
640	1.27800	20.174	165.953	45.565
641	1.28000	24.458	166.156	45.694
642	1.28200	28.569	166.544	46.067
643	1.28400	32.451	166.854	46.151
644	1.28600	36.338	167.217	46.623
645	1.28800	39.958	167.923	46.643
646	1.29000	43.742	168.487	46.670
647	1.29200	47.509	169.169	46.715
648	1.29400	51.509	169.951	46.589
649	1.29600	55.587	170.750	46.689
650	1.29800	59.940	171.524	46.516
651	1.30000	64.439	172.393	46.521
652	1.30200	68.761	173.277	46.438
653	1.30400	72.645	174.106	46.181
654	1.30600	76.814	174.989	46.155
655	1.30800	81.062	175.823	46.058
656	1.31000	85.341	176.614	45.879
657	1.31200	89.398	177.280	45.400
658	1.31400	93.587	178.011	45.227
659	1.31600	97.612	178.568	44.863
660	1.31800	101.551	179.017	44.319
661	1.32000	105.483	179.258	44.343
662	1.32200	109.316	179.619	44.848
663	1.32400	113.207	179.838	45.306
664	1.32600	117.541	179.779	45.503
665	1.32800	121.808	179.605	45.632
666	1.33000	125.429	179.251	45.492
667	1.33200	128.962	178.755	45.244
668	1.33400	132.938	178.259	45.136
669	1.33600	137.056	177.926	45.039
670	1.33800	141.340	177.471	45.156
671	1.34000	145.551	177.041	45.385
672	1.34200	149.660	176.735	45.433
673	1.34400	153.771	176.466	45.321
674	1.34600	158.281	176.122	45.599
675	1.34800	162.510	175.851	45.415
676	1.35000	166.441	175.532	45.090
677	1.35200	170.828	175.197	45.426
678	1.35400	175.347	175.013	45.410
679	1.35600	179.760	174.840	45.350
680	1.35800	184.013	174.764	45.050
681	1.36000	188.271	174.651	44.484
682	1.36200	191.897	174.614	44.284
683	1.36400	196.015	174.469	44.087
684	1.36600	200.344	174.417	43.739
