0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	7
200	18
201	39
202	84
203	134
204	286
205	422
206	712
207	1272
208	4760
209	26012
210	70674
211	1.2403e+05
212	1.5341e+05
213	1.5544e+05
214	1.4861e+05
215	1.3802e+05
216	1.3265e+05
217	1.2573e+05
218	1.1815e+05
219	1.1054e+05
220	1.0629e+05
221	99123
222	94305
223	86572
224	83046
225	77728
226	73842
227	68566
228	65784
229	61763
230	58027
231	53329
232	51476
233	48336
234	45793
235	42183
236	40141
237	37771
238	35660
239	32641
240	31277
241	29506
242	27750
243	25783
244	24541
245	23259
246	21717
247	20052
248	19144
249	18211
250	17208
251	15714
252	15283
253	14405
254	13580
255	12271
256	11979
257	11409
258	10420
259	10118
260	9481
261	8955
262	8634
263	7999
264	7825
265	7356
266	7018
267	6710
268	6472
269	6181
270	5860
271	5424
272	5227
273	4988
274	4842
275	4605
276	4453
277	4241
278	4077
279	3958
280	3888
281	3780
282	3726
283	3614
284	3453
285	3433
286	3354
287	3127
288	3245
289	3121
290	3002
291	2923
292	2897
293	2853
294	2773
295	2673
296	2733
297	2721
298	2596
299	2588
300	2592
301	2647
302	2596
303	2594
304	2523
305	2584
306	2495
307	2455
308	2455
309	2538
310	2500
311	2329
312	2509
313	2521
314	2402
315	2406
316	2443
317	2477
318	2477
319	2446
320	2468
321	2485
322	2525
323	2403
324	2527
325	2561
326	2459
327	2394
328	2530
329	2504
330	2501
331	2545
332	2570
333	2547
334	2553
335	2503
336	2481
337	2482
338	2528
339	2521
340	2635
341	2548
342	2631
343	2612
344	2583
345	2599
346	2720
347	2615
348	2648
349	2659
350	2667
351	2609
352	2739
353	2747
354	2715
355	2578
356	2777
357	2698
358	2800
359	2662
360	2738
361	2663
362	2807
363	2701
364	2761
365	2799
366	2786
367	2734
368	2800
369	2780
370	2919
371	2810
372	2837
373	2869
374	2790
375	2756
376	2820
377	2870
378	2849
379	2830
380	2945
381	2884
382	2827
383	2758
384	2865
385	2854
386	2755
387	2815
388	2844
389	2871
390	2948
391	2797
392	2856
393	2842
394	2890
395	2759
396	2932
397	2840
398	2765
399	2729
400	2772
401	2749
402	2719
403	2773
404	2815
405	2672
406	2829
407	2820
408	2743
409	2729
410	2734
411	2706
412	2668
413	2682
414	2707
415	2494
416	2666
417	2587
418	2633
419	2587
420	2673
421	2613
422	2557
423	2484
424	2524
425	2431
426	2487
427	2395
428	2381
429	2440
430	2346
431	2299
432	2324
433	2409
434	2342
435	2323
436	2293
437	2338
438	2221
439	2223
440	2239
441	2213
442	2196
443	2073
444	2073
445	2162
446	2192
447	2025
448	2056
449	1988
450	2013
451	1885
452	1916
453	2015
454	1829
455	1845
456	1868
457	1972
