0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	1
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	1
183	0
184	0
185	0
186	1
187	1
188	5
189	2
190	4
191	6
192	13
193	16
194	19
195	26
196	41
197	38
198	90
199	211
200	443
201	856
202	1604
203	2575
204	4179
205	6839
206	11839
207	28306
208	1.7657e+05
209	7.666e+05
210	2.0888e+06
211	2.9595e+06
212	3.203e+06
213	3.0708e+06
214	2.8898e+06
215	2.6523e+06
216	2.5428e+06
217	2.3836e+06
218	2.2347e+06
219	2.0639e+06
220	1.9586e+06
221	1.8291e+06
222	1.7141e+06
223	1.5651e+06
224	1.4976e+06
225	1.3937e+06
226	1.3043e+06
227	1.2003e+06
228	1.1377e+06
229	1.057e+06
230	9.884e+05
231	9.035e+05
232	8.6267e+05
233	7.9894e+05
234	7.4774e+05
235	6.8661e+05
236	6.499e+05
237	6.0202e+05
238	5.6232e+05
239	5.1415e+05
240	4.8796e+05
241	4.5471e+05
242	4.2328e+05
243	3.8737e+05
244	3.6718e+05
245	3.4e+05
246	3.1676e+05
247	2.8897e+05
248	2.7496e+05
249	2.5528e+05
250	2.3759e+05
251	2.1738e+05
252	2.0537e+05
253	1.9067e+05
254	1.7705e+05
255	1.5815e+05
256	1.5397e+05
257	1.4253e+05
258	1.3254e+05
259	1.2069e+05
260	1.1458e+05
261	1.0624e+05
262	98973
263	89580
264	85527
265	79055
266	73862
267	67493
268	63448
269	58820
270	54573
271	49715
272	47185
273	43766
274	41178
275	37238
276	35055
277	32788
278	30429
279	27684
280	26251
281	24484
282	22584
283	20780
284	19937
285	18326
286	17102
287	15513
288	15003
289	13833
290	12901
291	12012
292	11138
293	10614
294	9827
295	8908
296	8451
297	7967
298	7311
299	6845
300	6458
301	5978
302	5629
303	5350
304	5001
305	4610
306	4318
307	3911
308	3887
309	3661
310	3418
311	3152
312	3002
313	2761
314	2725
315	2489
316	2401
317	2235
318	2118
319	1934
320	1891
321	1855
322	1763
323	1700
324	1539
325	1402
326	1454
327	1313
328	1224
329	1214
330	1161
331	1071
332	1019
333	986
334	979
335	968
336	860
337	852
338	805
339	787
340	750
341	712
342	713
343	650
344	707
345	647
346	621
347	618
348	613
349	542
350	533
351	562
352	520
353	515
354	505
355	466
356	507
357	499
358	479
359	412
360	437
361	435
362	424
363	418
364	386
365	396
366	406
367	383
368	394
369	375
370	363
371	368
372	328
373	406
374	351
375	318
376	309
377	375
378	362
379	343
380	346
381	333
382	347
383	314
384	324
385	322
386	332
387	335
388	321
389	337
390	318
391	326
392	348
393	324
394	298
395	302
396	285
397	299
398	306
399	300
400	295
401	281
402	313
403	288
404	314
405	273
406	283
407	279
408	333
409	281
410	279
411	258
412	300
413	264
414	249
415	289
416	291
417	269
418	263
419	263
420	239
421	250
422	289
423	262
424	260
425	248
426	296
427	243
428	248
429	288
430	230
431	245
432	223
433	243
434	271
