1	0.00000	-7.046	266.312	171.546	13.268	265.906	171.765	129.462	302.640	172.810	148.380	308.987	173.163
2	0.00200	-7.031	266.283	171.551	13.282	265.931	171.756	129.469	302.649	172.798	148.379	308.990	173.133
3	0.00400	-7.025	266.249	171.542	13.277	265.900	171.718	129.469	302.649	172.798	148.388	308.986	173.162
4	0.00600	-7.031	266.283	171.551	13.271	265.917	171.722	129.468	302.680	172.762	148.387	308.986	173.162
5	0.00800	-7.018	266.276	171.534	13.266	265.914	171.751	129.477	302.656	172.814	148.387	308.969	173.156
6	0.01000	-7.017	266.266	171.546	13.299	265.911	171.779	129.484	302.649	172.797	148.394	308.969	173.156
7	0.01200	-7.013	266.250	171.512	13.275	265.931	171.756	129.492	302.639	172.809	148.388	308.986	173.162
8	0.01400	-7.018	266.276	171.534	13.276	265.882	171.711	129.493	302.656	172.815	148.410	308.986	173.161
9	0.01600	-7.008	266.283	171.552	13.280	265.924	171.740	129.483	302.679	172.762	148.403	308.976	173.174
10	0.01800	-7.034	266.258	171.528	13.288	265.897	171.746	129.468	302.652	172.768	148.394	308.989	173.132
11	0.02000	-7.033	266.276	171.534	13.264	265.936	171.729	129.485	302.666	172.804	148.395	308.986	173.162
12	0.02200	-7.013	266.291	171.569	13.272	265.908	171.735	129.484	302.669	172.775	148.403	308.976	173.174
13	0.02400	-7.033	266.276	171.534	13.271	265.917	171.722	129.493	302.666	172.804	148.394	308.979	173.145
14	0.02600	-7.026	266.286	171.523	13.274	265.942	171.745	129.470	302.657	172.816	148.387	308.997	173.150
15	0.02800	-7.037	266.289	171.495	13.256	265.918	171.723	129.463	302.657	172.816	148.388	308.986	173.162
16	0.03000	-7.031	266.283	171.551	13.268	265.910	171.706	129.469	302.639	172.809	148.395	308.996	173.151
17	0.03200	-7.036	266.318	171.562	13.274	265.925	171.740	129.486	302.667	172.805	148.388	308.976	173.174
18	0.03400	-7.024	266.294	171.541	13.274	265.933	171.759	129.452	302.673	172.745	148.387	308.990	173.133
19	0.03600	-7.038	266.285	171.553	13.258	265.943	171.747	129.462	302.660	172.787	148.387	309.007	173.139
20	0.03800	-7.046	266.312	171.546	13.266	265.933	171.758	129.456	302.674	172.822	148.380	308.997	173.152
21	0.04000	-7.047	266.294	171.541	13.249	265.936	171.729	129.464	302.674	172.822	148.388	308.997	173.151
22	0.04200	-7.036	266.292	171.570	13.248	265.918	171.723	129.446	302.670	172.776	148.382	309.001	173.198
23	0.04400	-7.053	266.311	171.545	13.244	265.933	171.758	129.439	302.687	172.781	148.389	309.004	173.169
24	0.04600	-7.039	266.322	171.534	13.254	265.938	171.699	129.473	302.681	172.840	148.380	308.997	173.151
25	0.04800	-7.054	266.294	171.540	13.265	265.943	171.746	129.455	302.667	172.804	148.388	309.014	173.157
26	0.05000	-7.040	266.305	171.529	13.249	265.936	171.729	129.469	302.697	172.769	148.395	308.996	173.151
27	0.05200	-7.048	266.315	171.518	13.264	265.926	171.741	129.469	302.670	172.775	148.381	309.004	173.169
28	0.05400	-7.038	266.299	171.482	13.273	265.942	171.745	129.460	302.663	172.757	148.381	308.994	173.180
29	0.05600	-7.051	266.307	171.500	13.274	265.942	171.745	129.455	302.667	172.804	148.374	309.021	173.175
30	0.05800	-7.040	266.305	171.529	13.260	265.950	171.763	129.462	302.660	172.787	148.389	308.994	173.180
31	0.06000	-7.040	266.316	171.592	13.244	265.934	171.759	129.449	302.691	172.827	148.374	308.994	173.181
32	0.06200	-7.064	266.314	171.517	13.241	265.935	171.729	129.456	302.684	172.810	148.373	309.004	173.168
33	0.06400	-7.052	266.301	171.557	13.251	265.916	171.753	129.445	302.653	172.769	148.381	308.994	173.180
34	0.06600	-7.056	266.287	171.523	13.235	265.926	171.741	129.439	302.660	172.787	148.358	308.994	173.181
35	0.06800	-7.052	266.302	171.558	13.235	265.925	171.740	129.448	302.657	172.816	148.358	308.987	173.163
36	0.07000	-7.054	266.294	171.540	13.243	265.943	171.746	129.448	302.684	172.811	148.365	308.987	173.163
37	0.07200	-7.054	266.295	171.541	13.252	265.924	171.772	129.447	302.667	172.804	148.366	308.994	173.180
38	0.07400	-7.052	266.274	171.564	13.267	265.933	171.758	129.446	302.660	172.787	148.359	308.991	173.210
39	0.07600	-7.061	266.312	171.546	13.239	265.941	171.775	129.439	302.650	172.799	148.365	308.987	173.163
40	0.07800	-7.083	266.300	171.483	13.230	265.923	171.770	129.438	302.670	172.775	148.343	308.994	173.181
41	0.08000	-7.069	266.267	171.547	13.232	265.939	171.774	129.430	302.653	172.769	148.335	308.988	173.163
42	0.08200	-7.078	266.277	171.535	13.233	265.948	171.792	129.438	302.670	172.775	148.350	308.977	173.175
43	0.08400	-7.077	266.282	171.477	13.231	265.922	171.769	129.416	302.660	172.786	148.342	309.008	173.139
44	0.08600	-7.068	266.284	171.552	13.214	265.915	171.752	129.429	302.636	172.763	148.357	308.970	173.157
45	0.08800	-7.080	266.269	171.518	13.222	265.942	171.744	129.437	302.663	172.757	148.349	308.997	173.151
46	0.09000	-7.079	266.274	171.459	13.217	265.928	171.711	129.431	302.660	172.786	148.349	309.007	173.139
47	0.09200	-7.075	266.288	171.493	13.220	265.925	171.740	129.432	302.677	172.792	148.357	308.997	173.150
48	0.09400	-7.081	266.296	171.511	13.213	265.931	171.682	129.429	302.646	172.751	148.349	308.980	173.145
49	0.09600	-7.077	266.281	171.476	13.231	265.920	171.693	129.429	302.656	172.739	148.350	308.987	173.162
50	0.09800	-7.087	266.302	171.453	13.214	265.913	171.676	129.446	302.660	172.787	148.341	308.990	173.133
51	0.10000	-7.094	266.304	171.528	13.217	265.927	171.710	129.426	302.692	172.827	148.350	308.987	173.162
52	0.10200	-7.082	266.262	171.501	13.214	265.915	171.752	129.440	302.667	172.804	148.327	309.008	173.140
53	0.10400	-7.081	266.296	171.511	13.219	265.934	171.727	129.424	302.667	172.804	148.341	308.970	173.156
54	0.10600	-7.080	266.285	171.522	13.237	265.914	171.751	129.425	302.658	172.817	148.350	308.987	173.162
55	0.10800	-7.088	266.270	171.519	13.227	265.908	171.735	129.432	302.657	172.816	148.343	308.984	173.192
56	0.11000	-7.073	266.270	171.518	13.229	265.942	171.745	129.439	302.677	172.793	148.350	308.987	173.162
57	0.11200	-7.071	266.304	171.528	13.218	265.903	171.793	129.440	302.667	172.804	148.343	308.994	173.181
58	0.11400	-7.083	266.274	171.564	13.216	265.941	171.775	129.431	302.660	172.787	148.343	309.005	173.169
59	0.11600	-7.076	266.312	171.546	13.205	265.953	171.734	129.426	302.675	172.822	148.343	309.005	173.169
60	0.11800	-7.081	266.307	171.500	13.224	265.967	171.767	129.424	302.678	172.793	148.335	308.995	173.180
61	0.12000	-7.075	266.302	171.558	13.219	265.936	171.730	129.423	302.681	172.764	148.343	308.994	173.181
62	0.12200	-7.077	266.322	171.534	13.225	265.910	171.737	129.431	302.660	172.787	148.351	309.004	173.169
63	0.12400	-7.083	266.300	171.483	13.210	265.955	171.704	129.431	302.671	172.776	148.336	309.012	173.187
64	0.12600	-7.062	266.322	171.534	13.208	265.950	171.763	129.440	302.640	172.811	148.350	308.997	173.151
65	0.12800	-7.066	266.320	171.564	13.254	265.968	171.768	129.439	302.670	172.775	148.350	309.014	173.157
66	0.13000	-7.060	266.313	171.547	13.236	265.942	171.745	129.440	302.695	172.799	148.359	309.011	173.187
67	0.13200	-7.080	266.298	171.513	13.237	265.933	171.758	129.432	302.678	172.793	148.374	308.994	173.181
68	0.13400	-7.059	266.319	171.563	13.235	265.943	171.746	129.448	302.674	172.822	148.366	309.004	173.169
69	0.13600	-7.054	266.322	171.534	13.252	265.950	171.763	129.449	302.664	172.834	148.365	308.987	173.163
70	0.13800	-7.052	266.302	171.558	13.262	265.930	171.787	129.450	302.689	172.857	148.367	309.011	173.187
71	0.14000	-7.061	266.312	171.546	13.235	265.943	171.746	129.448	302.657	172.817	148.358	308.994	173.180
72	0.14200	-7.050	266.270	171.519	13.243	265.926	171.741	129.441	302.674	172.821	148.374	309.001	173.198
73	0.14400	-7.055	266.321	171.533	13.226	265.937	171.730	129.453	302.643	172.781	148.366	309.004	173.169
74	0.14600	-7.056	266.304	171.528	13.230	265.949	171.762	129.448	302.657	172.816	148.373	308.977	173.174
75	0.14800	-7.045	266.302	171.558	13.252	265.933	171.758	129.438	302.643	172.781	148.373	308.977	173.174
76	0.15000	-7.043	266.279	171.506	13.233	265.918	171.723	129.445	302.643	172.780	148.373	308.977	173.174
77	0.15200	-7.050	266.270	171.519	13.257	265.907	171.734	129.462	302.650	172.798	148.374	308.974	173.203
78	0.15400	-7.056	266.287	171.523	13.254	265.940	171.774	129.469	302.649	172.798	148.373	308.967	173.186
79	0.15600	-7.036	266.280	171.507	13.267	265.915	171.752	129.463	302.647	172.827	148.380	308.956	173.197
80	0.15800	-7.047	266.282	171.477	13.263	265.899	171.717	129.460	302.642	172.781	148.380	308.966	173.186
81	0.16000	-7.047	266.294	171.541	13.265	265.898	171.747	129.478	302.666	172.804	148.380	308.976	173.174
82	0.16200	-7.040	266.276	171.535	13.263	265.917	171.723	129.453	302.632	172.791	148.380	308.987	173.162
83	0.16400	-7.040	266.276	171.535	13.265	265.907	171.734	129.468	302.652	172.769	148.379	308.970	173.157
84	0.16600	-7.027	266.269	171.518	13.269	265.910	171.705	129.475	302.652	172.768	148.386	308.989	173.132
85	0.16800	-7.037	266.288	171.493	13.285	265.939	171.774	129.474	302.645	172.750	148.394	308.989	173.132
86	0.17000	-7.037	266.288	171.493	13.273	265.924	171.739	129.475	302.662	172.756	148.386	308.979	173.144
87	0.17200	-7.025	266.303	171.528	13.275	265.931	171.756	129.493	302.666	172.804	148.395	308.996	173.150
