1	0.00000	-14.863	256.781	171.376	5.418	255.989	171.511	164.900	254.803	172.514	184.852	254.449	172.781
2	0.00200	-14.869	256.748	171.336	5.434	256.002	171.472	164.900	254.803	172.514	184.852	254.447	172.810
3	0.00400	-14.878	256.769	171.312	5.416	255.989	171.511	164.893	254.810	172.530	184.860	254.446	172.811
4	0.00600	-14.862	256.759	171.324	5.424	255.979	171.524	164.901	254.808	172.560	184.867	254.446	172.810
5	0.00800	-14.870	256.785	171.317	5.415	255.981	171.526	164.894	254.815	172.577	184.859	254.439	172.794
6	0.01000	-14.864	256.778	171.300	5.421	255.965	171.491	164.902	254.798	172.572	184.860	254.446	172.811
7	0.01200	-14.870	256.785	171.317	5.429	255.982	171.495	164.908	254.800	172.543	184.851	254.432	172.777
8	0.01400	-14.859	256.756	171.353	5.424	255.980	171.525	164.902	254.815	172.577	184.860	254.436	172.823
9	0.01600	-14.869	256.759	171.325	5.416	255.954	171.533	164.894	254.788	172.585	184.852	254.437	172.823
10	0.01800	-14.866	256.744	171.290	5.429	255.939	171.499	164.894	254.778	172.597	184.851	254.422	172.789
11	0.02000	-14.862	256.759	171.324	5.430	255.963	171.521	164.901	254.788	172.584	184.866	254.401	172.813
12	0.02200	-14.855	256.753	171.382	5.441	255.960	171.549	164.909	254.778	172.596	184.868	254.436	172.823
13	0.02400	-14.853	256.721	171.343	5.435	255.933	171.556	164.909	254.778	172.596	184.867	254.416	172.847
14	0.02600	-14.844	256.712	171.357	5.449	255.933	171.557	164.909	254.760	172.591	184.867	254.416	172.847
15	0.02800	-14.846	256.744	171.395	5.440	255.961	171.550	164.901	254.743	172.586	184.875	254.416	172.847
16	0.03000	-14.832	256.726	171.390	5.453	255.947	171.589	164.902	254.748	172.632	184.875	254.416	172.847
17	0.03200	-14.838	256.733	171.406	5.459	255.957	171.578	164.908	254.743	172.586	184.874	254.399	172.842
18	0.03400	-14.822	256.706	171.413	5.477	255.909	171.608	164.917	254.748	172.632	184.882	254.406	172.859
19	0.03600	-14.821	256.696	171.425	5.444	255.913	171.580	164.909	254.748	172.632	184.882	254.416	172.846
20	0.03800	-14.840	256.698	171.395	5.472	255.933	171.557	164.926	254.750	172.707	184.890	254.398	172.842
21	0.04000	-14.820	256.702	171.441	5.479	255.935	171.631	164.924	254.748	172.631	184.875	254.406	172.858
22	0.04200	-14.809	256.727	171.463	5.473	255.922	171.567	164.924	254.728	172.656	184.882	254.416	172.846
23	0.04400	-14.819	256.704	171.442	5.466	255.922	171.567	164.941	254.752	172.677	184.891	254.401	172.916
24	0.04600	-14.816	256.688	171.408	5.474	255.912	171.579	164.925	254.745	172.660	184.890	254.394	172.899
25	0.04800	-14.830	256.706	171.413	5.464	255.918	171.626	164.947	254.727	172.655	184.890	254.404	172.887
26	0.05000	-14.822	256.695	171.424	5.471	255.916	171.624	164.923	254.713	172.621	184.890	254.396	172.870
27	0.05200	-14.819	256.704	171.442	5.479	255.918	171.626	164.926	254.750	172.707	184.882	254.386	172.882
28	0.05400	-14.828	256.686	171.437	5.462	255.900	171.620	164.917	254.728	172.656	184.890	254.413	172.875
29	0.05600	-14.836	256.696	171.425	5.445	255.903	171.593	164.924	254.708	172.679	184.874	254.387	172.883
30	0.05800	-14.847	256.699	171.396	5.460	255.892	171.603	164.925	254.718	172.668	184.874	254.387	172.883
31	0.06000	-14.831	256.674	171.479	5.449	255.909	171.640	164.908	254.684	172.658	184.874	254.377	172.895
32	0.06200	-14.833	256.666	171.461	5.469	255.900	171.621	164.917	254.726	172.685	184.874	254.379	172.866
33	0.06400	-14.854	256.688	171.408	5.453	255.876	171.599	164.901	254.728	172.655	184.866	254.369	172.877
34	0.06600	-14.844	256.696	171.425	5.446	255.892	171.603	164.908	254.721	172.639	184.866	254.369	172.877
35	0.06800	-14.853	256.705	171.412	5.445	255.920	171.596	164.900	254.704	172.634	184.867	254.377	172.894
36	0.07000	-14.856	256.681	171.391	5.436	255.913	171.580	164.910	254.716	172.697	184.852	254.387	172.883
