1	0.00000	-15.863	268.632	171.435	4.407	267.567	171.666	148.567	272.037	172.680	168.463	272.619	172.908
2	0.00200	-15.866	268.619	171.476	4.395	267.608	171.693	148.576	272.052	172.714	168.477	272.584	172.897
3	0.00400	-15.886	268.643	171.497	4.421	267.605	171.722	148.568	272.054	172.685	168.455	272.605	172.874
4	0.00600	-15.882	268.629	171.464	4.410	267.591	171.689	148.577	272.052	172.715	168.470	272.602	172.902
5	0.00800	-15.891	268.624	171.522	4.388	267.554	171.707	148.555	272.050	172.745	168.463	272.592	172.915
6	0.01000	-15.897	268.603	171.472	4.397	267.590	171.719	148.554	272.042	172.727	168.448	272.600	172.932
7	0.01200	-15.889	268.603	171.473	4.390	267.589	171.719	148.537	272.031	172.664	168.440	272.602	172.903
8	0.01400	-15.904	268.602	171.472	4.379	267.584	171.704	148.540	272.033	172.740	168.440	272.585	172.898
9	0.01600	-15.909	268.628	171.494	4.371	267.566	171.698	148.548	272.050	172.746	168.433	272.593	172.916
10	0.01800	-15.899	268.619	171.508	4.365	267.583	171.702	148.532	272.043	172.729	168.441	272.590	172.944
11	0.02000	-15.894	268.611	171.490	4.373	267.584	171.704	148.531	272.035	172.711	168.425	272.583	172.928
12	0.02200	-15.899	268.635	171.512	4.369	267.559	171.681	148.532	272.043	172.728	168.425	272.603	172.904
13	0.02400	-15.899	268.623	171.448	4.373	267.573	171.715	148.533	272.067	172.751	168.426	272.603	172.904
14	0.02600	-15.900	268.645	171.500	4.389	267.600	171.708	148.538	272.028	172.694	168.432	272.585	172.899
15	0.02800	-15.897	268.614	171.461	4.391	267.580	171.732	148.539	272.053	172.716	168.425	272.603	172.904
16	0.03000	-15.897	268.630	171.465	4.385	267.575	171.685	148.538	272.045	172.699	168.448	272.612	172.892
17	0.03200	-15.888	268.648	171.471	4.374	267.587	171.643	148.531	272.045	172.698	168.441	272.620	172.909
18	0.03400	-15.888	268.619	171.476	4.394	267.591	171.689	148.554	272.062	172.704	168.462	272.595	172.886
19	0.03600	-15.890	268.628	171.463	4.420	267.588	171.717	148.568	272.044	172.697	168.464	272.609	172.920
20	0.03800	-15.877	268.621	171.446	4.401	267.600	171.675	148.569	272.052	172.715	168.462	272.605	172.873
21	0.04000	-15.881	268.635	171.480	4.411	267.580	171.699	148.568	272.054	172.685	168.478	272.622	172.878
22	0.04200	-15.866	268.619	171.476	4.419	267.598	171.705	148.576	272.044	172.697	168.469	272.614	172.861
23	0.04400	-15.875	268.628	171.463	4.433	267.608	171.693	148.579	272.084	172.754	168.472	272.624	172.954
24	0.04600	-15.866	268.646	171.469	4.432	267.591	171.689	148.569	272.062	172.703	168.478	272.619	172.907
25	0.04800	-15.870	268.648	171.440	4.425	267.590	171.687	148.583	272.054	172.685	168.470	272.604	172.873
26	0.05000	-15.865	268.636	171.481	4.397	267.587	171.643	148.577	272.069	172.719	168.463	272.602	172.902
27	0.05200	-15.867	268.628	171.464	4.418	267.599	171.706	148.567	272.037	172.680	168.470	272.594	172.885
28	0.05400	-15.872	268.636	171.481	4.419	267.599	171.706	148.575	272.037	172.680	168.472	272.626	172.925
29	0.05600	-15.871	268.655	171.488	4.404	267.599	171.706	148.553	272.055	172.686	168.463	272.612	172.891
30	0.05800	-15.881	268.619	171.476	4.396	267.588	171.645	148.570	272.079	172.709	168.470	272.614	172.862
31	0.06000	-15.882	268.630	171.465	4.395	267.610	171.695	148.561	272.075	172.663	168.455	272.612	172.891
32	0.06200	-15.895	268.648	171.471	4.403	267.645	171.707	148.562	272.062	172.704	168.463	272.622	172.879
33	0.06400	-15.892	268.646	171.500	4.392	267.603	171.679	148.555	272.072	172.693	168.456	272.629	172.897
34	0.06600	-15.882	268.669	171.448	4.407	267.631	171.673	148.555	272.080	172.710	168.457	272.627	172.926
35	0.06800	-15.889	268.659	171.460	4.401	267.604	171.680	148.540	272.070	172.722	168.449	272.639	172.886
36	0.07000	-15.896	268.675	171.464	4.383	267.613	171.667	148.553	272.068	172.646	168.448	272.642	172.856
37	0.07200	-15.892	268.633	171.437	4.387	267.638	171.690	148.554	272.075	172.664	168.456	272.632	172.868
38	0.07400	-15.902	268.665	171.476	4.382	267.633	171.643	148.553	272.085	172.651	168.448	272.642	172.856
39	0.07600	-15.904	268.658	171.459	4.398	267.596	171.663	148.571	272.106	172.702	168.448	272.652	172.844
40	0.07800	-15.888	268.648	171.471	4.405	267.623	171.655	148.567	272.077	172.634	168.463	272.605	172.874
41	0.08000	-15.883	268.668	171.447	4.400	267.613	171.667	148.576	272.084	172.651	168.462	272.634	172.838
42	0.08200	-15.891	268.668	171.447	4.413	267.622	171.654	148.567	272.067	172.645	168.471	272.639	172.885
43	0.08400	-15.866	268.658	171.459	4.386	267.618	171.608	148.577	272.072	172.692	168.463	272.642	172.856
44	0.08600	-15.875	268.640	171.453	4.408	267.629	171.671	148.577	272.082	172.680	168.478	272.622	172.879
45	0.08800	-15.882	268.657	171.458	4.410	267.589	171.646	148.576	272.064	172.674	168.463	272.632	172.868
46	0.09000	-15.877	268.633	171.436	4.411	267.615	171.637	148.568	272.092	172.667	168.470	272.614	172.862
47	0.09200	-15.876	268.650	171.441	4.408	267.619	171.683	148.576	272.064	172.674	168.463	272.622	172.879
48	0.09400	-15.882	268.645	171.395	4.417	267.621	171.685	148.585	272.062	172.704	168.471	272.622	172.879
49	0.09600	-15.885	268.632	171.436	4.400	267.602	171.677	148.570	272.052	172.716	168.471	272.612	172.891
50	0.09800	-15.889	268.630	171.466	4.417	267.593	171.690	148.578	272.069	172.721	168.464	272.617	172.938
51	0.10000	-15.886	268.616	171.432	4.408	267.603	171.679	148.568	272.047	172.669	168.471	272.619	172.909
52	0.10200	-15.864	268.638	171.483	4.413	267.608	171.725	148.562	272.052	172.716	168.471	272.612	172.892
53	0.10400	-15.881	268.631	171.466	4.413	267.609	171.726	148.577	272.062	172.704	168.464	272.619	172.909
54	0.10600	-15.883	268.663	171.506	4.416	267.621	171.685	148.565	272.074	172.768	168.472	272.639	172.885
55	0.10800	-15.879	268.665	171.476	4.401	267.612	171.698	148.570	272.072	172.693	168.471	272.639	172.885
56	0.11000	-15.879	268.638	171.483	4.392	267.603	171.679	148.572	272.094	172.744	168.457	272.637	172.914
57	0.11200	-15.886	268.639	171.484	4.394	267.612	171.698	148.592	272.071	172.692	168.449	272.629	172.897
58	0.11400	-15.882	268.642	171.455	4.386	267.621	171.685	148.562	272.082	172.680	168.463	272.632	172.868
59	0.11600	-15.875	268.664	171.506	4.390	267.624	171.657	148.571	272.077	172.739	168.465	272.656	172.891
60	0.11800	-15.880	268.648	171.471	4.400	267.616	171.744	148.564	272.087	172.727	168.464	272.629	172.897
61	0.12000	-15.882	268.658	171.459	4.400	267.631	171.673	148.563	272.079	172.710	168.456	272.619	172.909
62	0.12200	-15.872	268.665	171.475	4.397	267.645	171.706	148.570	272.089	172.697	168.456	272.629	172.897
63	0.12400	-15.882	268.641	171.454	4.397	267.618	171.713	148.555	272.089	172.697	168.464	272.639	172.885
64	0.12600	-15.882	268.641	171.454	4.414	267.613	171.668	148.571	272.086	172.726	168.464	272.629	172.897
65	0.12800	-15.879	268.665	171.476	4.394	267.621	171.684	148.568	272.074	172.662	168.456	272.619	172.908
66	0.13000	-15.879	268.654	171.487	4.408	267.604	171.680	148.571	272.086	172.726	168.463	272.622	172.879
67	0.13200	-15.880	268.664	171.475	4.386	267.620	171.684	148.546	272.065	172.675	168.449	272.630	172.897
68	0.13400	-15.882	268.630	171.465	4.396	267.600	171.707	148.570	272.069	172.721	168.448	272.612	172.891
69	0.13600	-15.899	268.635	171.512	4.408	267.602	171.678	148.555	272.069	172.721	168.455	272.612	172.891
70	0.13800	-15.881	268.619	171.476	4.403	267.582	171.701	148.560	272.020	172.676	168.448	272.602	172.904
71	0.14000	-15.897	268.630	171.465	4.398	267.589	171.718	148.576	272.054	172.686	168.456	272.619	172.908
72	0.14200	-15.895	268.625	171.418	4.386	267.592	171.690	148.553	272.045	172.698	168.455	272.595	172.886
73	0.14400	-15.889	268.630	171.466	4.383	267.607	171.724	148.538	272.038	172.682	168.449	272.610	172.921
