1	0.00000	0.924	383.695	172.600	21.219	382.398	172.969	308.353	379.119	174.456	330.681	381.122	174.614
2	0.00200	0.926	383.684	172.611	21.244	382.415	172.977	308.357	379.132	174.493	330.668	381.129	174.632
3	0.00400	0.914	383.698	172.569	21.252	382.386	172.934	308.345	379.151	174.501	330.675	381.102	174.557
4	0.00600	0.928	383.690	172.628	21.245	382.412	172.929	308.365	379.132	174.493	330.694	381.196	174.787
5	0.00800	0.934	383.728	172.615	21.254	382.402	172.940	308.374	379.136	174.463	330.679	381.192	174.817
6	0.01000	0.952	383.708	172.637	21.264	382.391	172.950	308.369	379.146	174.452	330.705	381.123	174.533
7	0.01200	0.945	383.698	172.569	21.250	382.400	172.937	308.376	379.137	174.463	330.703	381.119	174.564
8	0.01400	0.951	383.690	172.628	21.268	382.385	172.932	308.389	379.136	174.463	330.707	381.082	174.454
9	0.01600	0.965	383.709	172.604	21.271	382.411	172.926	308.374	379.132	174.493	330.711	381.154	174.705
10	0.01800	0.957	383.709	172.603	21.258	382.381	172.882	308.399	379.143	174.481	330.729	381.133	174.648
11	0.02000	0.981	383.717	172.624	21.296	382.424	172.964	308.397	379.132	174.492	330.721	381.081	174.453
12	0.02200	0.959	383.697	172.567	21.272	382.417	172.945	308.398	379.142	174.481	330.715	381.104	174.478
13	0.02400	0.959	383.689	172.626	21.273	382.400	172.936	308.399	379.126	174.474	330.717	381.065	174.446
14	0.02600	0.948	383.710	172.604	21.281	382.424	172.964	308.375	379.133	174.493	330.733	381.127	174.504
15	0.02800	0.950	383.680	172.559	21.263	382.366	172.921	308.399	379.142	174.481	330.714	381.145	174.638
16	0.03000	0.949	383.709	172.603	21.268	382.406	172.954	308.407	379.140	174.433	330.721	381.127	174.631
17	0.03200	0.962	383.703	172.586	21.266	382.398	172.890	308.393	379.148	174.452	330.701	381.089	174.473
18	0.03400	0.950	383.699	172.615	21.296	382.424	172.964	308.397	379.132	174.493	330.699	381.177	174.810
19	0.03600	0.963	383.709	172.604	21.276	382.413	172.973	308.376	379.137	174.463	330.712	381.133	174.523
20	0.03800	0.935	383.717	172.544	21.272	382.436	172.875	308.388	379.139	174.511	330.730	381.073	174.433
21	0.04000	0.956	383.711	172.606	21.270	382.420	172.914	308.371	379.158	174.441	330.701	381.157	174.629
22	0.04200	0.955	383.711	172.526	21.266	382.425	172.886	308.411	379.158	174.488	330.723	381.103	174.478
23	0.04400	0.961	383.713	172.574	21.266	382.444	172.940	308.399	379.156	174.440	330.733	381.076	174.403
24	0.04600	0.967	383.770	172.614	21.260	382.441	172.892	308.408	379.136	174.384	330.722	381.107	174.448
25	0.04800	0.963	383.720	172.593	21.272	382.428	172.855	308.384	379.171	174.478	330.734	381.070	174.385
26	0.05000	0.982	383.750	172.558	21.278	382.457	172.897	308.408	379.142	174.402	330.744	381.107	174.369
27	0.05200	0.954	383.720	172.513	21.268	382.471	172.855	308.402	379.161	174.410	330.754	381.073	174.354
28	0.05400	0.965	383.734	172.472	21.280	382.446	172.907	308.431	379.166	174.428	330.736	381.139	174.415
29	0.05600	0.961	383.746	172.507	21.288	382.428	172.774	308.412	379.172	174.399	330.751	381.250	174.778
30	0.05800	0.990	383.766	172.564	21.295	382.456	172.895	308.418	379.174	174.447	330.758	381.152	174.578
31	0.06000	0.972	383.715	172.541	21.308	382.422	172.881	308.418	379.185	174.436	330.764	381.088	174.393
