84.793	-43.150	405.859	NaN	NaN	NaN
84.735	-43.149	405.892	NaN	NaN	NaN
84.682	-43.117	405.828	NaN	NaN	NaN
84.662	-43.137	405.837	NaN	NaN	NaN
84.617	-43.114	405.847	NaN	NaN	NaN
84.575	-43.094	405.811	NaN	NaN	NaN
84.547	-43.109	405.830	NaN	NaN	NaN
84.537	-43.088	405.849	NaN	NaN	NaN
84.462	-43.074	405.817	NaN	NaN	NaN
84.418	-43.081	405.854	NaN	NaN	NaN
84.389	-43.050	405.855	NaN	NaN	NaN
84.361	-43.053	405.814	NaN	NaN	NaN
84.317	-43.044	405.861	NaN	NaN	NaN
84.262	-43.040	405.847	NaN	NaN	NaN
84.223	-43.012	405.835	NaN	NaN	NaN
84.214	-43.007	405.867	NaN	NaN	NaN
84.157	-42.993	405.863	NaN	NaN	NaN
84.104	-42.990	405.827	NaN	NaN	NaN
84.087	-42.989	405.823	NaN	NaN	NaN
84.033	-42.969	405.819	NaN	NaN	NaN
84.032	-42.968	405.842	NaN	NaN	NaN
83.989	-42.947	405.806	NaN	NaN	NaN
83.984	-42.973	405.842	NaN	NaN	NaN
83.942	-42.945	405.829	610.557	-40.821	411.809
83.894	-42.952	405.807	609.182	-40.785	411.841
83.872	-42.927	405.775	607.827	-40.743	411.717
83.831	-42.911	405.822	606.451	-40.655	411.681
83.831	-42.913	405.799	605.065	-40.614	411.661
83.782	-42.895	405.809	603.708	-40.577	411.618
83.748	-42.907	405.837	602.336	-40.520	411.577
83.696	-42.883	405.787	600.966	-40.479	411.589
83.665	-42.873	405.801	599.559	-40.448	411.629
83.616	-42.840	405.821	598.158	-40.389	411.512
83.611	-42.844	405.844	596.830	-40.347	411.567
83.529	-42.851	405.766	595.454	-40.298	411.551
83.507	-42.815	405.827	594.061	-40.227	411.464
83.459	-42.799	405.814	592.704	-40.207	411.445
83.434	-42.793	405.819	591.304	-40.175	411.482
83.393	-42.804	405.787	589.970	-40.158	411.362
83.361	-42.795	405.801	588.574	-40.101	411.315
83.318	-42.775	405.742	587.195	-40.082	411.444
83.253	-42.743	405.711	585.814	-40.033	411.268
83.194	-42.728	405.731	584.427	-40.002	411.276
83.165	-42.740	405.818	583.104	-40.014	411.359
83.096	-42.752	405.768	581.660	-39.970	411.307
83.069	-42.754	405.750	580.289	-39.965	411.190
83.032	-42.735	405.751	578.893	-39.960	411.352
82.976	-42.723	405.724	577.534	-39.958	411.250
82.951	-42.745	405.779	576.184	-39.982	411.138
82.908	-42.740	405.757	574.818	-39.990	411.148
82.873	-42.738	405.748	573.375	-40.012	411.275
82.824	-42.743	405.749	572.039	-40.049	411.166
82.772	-42.717	405.745	570.605	-40.059	411.209
82.717	-42.710	405.778	569.267	-40.136	411.242
82.697	-42.715	405.773	567.878	-40.176	411.129
82.632	-42.710	405.816	566.469	-40.213	411.141
82.607	-42.705	405.821	565.077	-40.255	411.186
82.545	-42.681	405.826	563.737	-40.295	411.089
82.515	-42.703	405.822	562.322	-40.351	411.077
82.467	-42.710	405.799	560.973	-40.426	411.131
82.441	-42.718	405.841	559.566	-40.487	411.065
82.384	-42.732	405.887	558.178	-40.547	410.977
82.383	-42.740	405.864	556.789	-40.564	411.008
82.315	-42.728	405.870	555.417	-40.652	410.902
82.265	-42.731	405.893	554.015	-40.702	410.907
82.217	-42.714	405.903	552.628	-40.783	410.984
82.198	-42.735	405.889	551.270	-40.842	410.945
82.156	-42.744	405.904	549.876	-40.870	410.895
82.113	-42.737	405.904	548.498	-40.922	410.914
82.095	-42.749	405.936	547.116	-40.959	410.941
82.061	-42.763	405.918	545.730	-41.010	410.729
82.018	-42.780	405.886	544.361	-41.085	410.845
81.980	-42.798	405.891	542.974	-41.161	410.843
81.941	-42.802	405.882	541.591	-41.214	410.761
81.918	-42.813	405.878	540.237	-41.242	410.754
81.842	-42.808	405.801	538.865	-41.324	410.786
81.817	-42.817	405.819	537.471	-41.362	410.743
81.750	-42.819	405.838	536.106	-41.442	410.705
81.704	-42.820	405.816	534.717	-41.477	410.682
81.713	-42.854	405.834	533.354	-41.501	410.603
81.668	-42.870	405.825	531.977	-41.559	410.582
81.621	-42.861	405.789	530.597	-41.620	410.612
81.531	-42.880	405.711	529.218	-41.669	410.622
81.534	-42.901	405.784	527.861	-41.725	410.594
81.469	-42.909	405.712	526.454	-41.769	410.540
81.401	-42.896	405.740	525.101	-41.782	410.502
81.392	-42.927	405.777	523.704	-41.805	410.409
81.365	-42.944	405.772	522.342	-41.812	410.427
81.323	-42.963	405.717	520.933	-41.800	410.422
81.275	-42.960	405.741	519.527	-41.800	410.451
81.226	-42.965	405.741	518.147	-41.815	410.330
81.188	-42.984	405.746	516.755	-41.763	410.371
81.140	-42.989	405.747	515.396	-41.787	410.404
81.077	-42.987	405.743	514.003	-41.740	410.319
81.047	-43.000	405.807	512.632	-41.727	410.335
81.035	-43.025	405.784	511.265	-41.684	410.317
80.979	-43.013	405.757	509.889	-41.649	410.282
80.935	-43.042	405.785	508.479	-41.579	410.198
80.883	-43.053	405.786	507.120	-41.574	410.246
80.856	-43.055	405.768	505.695	-41.548	410.242
80.813	-43.077	405.818	504.299	-41.475	410.218
80.778	-43.074	405.810	502.911	-41.467	410.206
80.731	-43.095	405.824	501.509	-41.424	410.221
80.684	-43.095	405.801	500.137	-41.400	410.203
80.636	-43.100	405.802	498.747	-41.342	410.148
80.588	-43.122	405.793	497.317	-41.266	410.108
80.532	-43.121	405.826	495.975	-41.242	410.162
80.480	-43.134	405.803	494.606	-41.232	410.101
80.447	-43.148	405.785	493.210	-41.189	410.071
80.397	-43.152	405.809	491.767	-41.157	410.115
80.378	-43.173	405.795	490.408	-41.109	410.167
80.330	-43.169	405.841	489.019	-41.092	410.129
80.230	-43.151	405.793	487.628	-41.024	410.043
80.187	-43.143	405.816	486.242	-40.998	410.050
80.109	-43.149	405.822	484.876	-40.949	410.047
80.102	-43.158	405.868	483.481	-40.918	409.977
80.037	-43.162	405.864	482.093	-40.891	409.986
79.992	-43.167	405.773	480.682	-40.858	409.995
79.943	-43.169	405.819	479.337	-40.827	409.977
79.900	-43.163	405.820	477.917	-40.788	409.951
79.849	-43.176	405.774	476.532	-40.782	409.933
79.807	-43.199	405.802	475.132	-40.765	409.974
79.760	-43.169	405.776	473.761	-40.748	409.907
79.708	-43.168	405.717	472.404	-40.736	409.938
79.693	-43.174	405.749	470.981	-40.697	409.920
79.647	-43.161	405.690	469.611	-40.686	409.833
79.575	-43.168	405.732	468.254	-40.692	409.776
79.569	-43.180	405.732	466.856	-40.671	409.756
79.519	-43.169	405.742	465.446	-40.674	409.821
79.466	-43.165	405.729	464.079	-40.685	409.708
79.423	-43.144	405.716	462.676	-40.705	409.746
79.371	-43.131	405.750	461.293	-40.736	409.703
79.343	-43.148	405.745	459.899	-40.735	409.701
79.304	-43.150	405.759	458.532	-40.774	409.770
79.249	-43.129	405.779	457.111	-40.812	409.667
79.211	-43.147	405.784	455.759	-40.819	409.698
79.153	-43.133	405.780	454.361	-40.851	409.667
79.134	-43.139	405.753	452.988	-40.886	409.599
79.058	-43.136	405.805	451.584	-40.906	409.537
79.033	-43.129	405.833	450.212	-40.973	409.607
78.981	-43.143	405.787	448.821	-40.987	409.582
78.922	-43.111	405.816	447.452	-41.040	409.529
78.880	-43.120	405.830	446.010	-41.085	409.555
78.832	-43.114	405.748	444.652	-41.144	409.513
78.747	-43.102	405.727	443.232	-41.184	409.527
78.701	-43.102	405.705	441.892	-41.236	409.455
78.662	-43.106	405.696	440.471	-41.277	409.512
78.609	-43.101	405.706	439.103	-41.335	409.526
78.581	-43.076	405.767	437.690	-41.371	409.411
78.519	-43.078	405.694	436.283	-41.407	409.396
78.392	-43.050	405.719	434.901	-41.439	409.455
78.398	-43.038	405.719	433.510	-41.537	409.432
78.357	-43.048	405.711	432.134	-41.551	409.408
78.310	-43.032	405.698	430.768	-41.616	409.378
78.253	-43.010	405.717	429.334	-41.643	409.436
78.201	-43.006	405.728	427.975	-41.681	409.392
78.147	-43.000	405.738	426.556	-41.706	409.270
78.102	-42.977	405.748	425.189	-41.754	409.340
78.046	-42.978	405.758	423.796	-41.804	409.297
78.013	-42.968	405.772	422.436	-41.843	409.301
77.968	-42.984	405.764	421.033	-41.889	409.269
77.911	-42.971	405.737	419.623	-41.941	409.264
77.874	-42.952	405.738	418.254	-41.983	409.256
77.832	-42.962	405.729	416.822	-42.000	409.218
77.787	-42.961	405.730	415.467	-42.034	409.204
77.774	-42.930	405.758	414.061	-42.049	409.173
77.710	-42.943	405.768	412.693	-42.087	409.210
77.608	-42.931	405.720	411.266	-42.119	409.145
77.562	-42.893	405.716	409.893	-42.154	409.168
77.536	-42.924	405.725	408.502	-42.150	409.199
77.498	-42.916	405.809	407.152	-42.188	409.186
77.394	-42.889	405.747	405.768	-42.189	409.105
77.379	-42.904	405.733	404.312	-42.201	409.054
77.333	-42.867	405.707	402.972	-42.189	409.010
77.255	-42.872	405.735	401.555	-42.160	409.095
77.227	-42.871	405.763	400.194	-42.166	409.022
77.119	-42.834	405.711	398.759	-42.156	409.052
77.081	-42.853	405.693	397.347	-42.138	409.026
77.062	-42.847	405.780	395.979	-42.115	409.013
77.001	-42.840	405.754	394.591	-42.129	409.068
76.942	-42.835	405.704	393.225	-42.096	409.015
76.873	-42.847	405.655	391.781	-42.092	408.969
76.826	-42.844	405.701	390.406	-42.102	408.953
76.797	-42.831	405.670	389.002	-42.056	409.003
76.701	-42.794	405.737	387.606	-42.039	408.972
76.672	-42.819	405.686	386.207	-42.013	408.926
76.648	-42.827	405.728	384.811	-42.004	408.874
76.583	-42.825	405.724	383.453	-41.992	408.856
76.486	-42.813	405.735	382.049	-41.955	408.930
76.474	-42.836	405.758	380.638	-41.930	408.897
76.433	-42.822	405.782	379.223	-41.895	408.808
76.396	-42.840	405.787	377.860	-41.883	408.822
76.326	-42.813	405.779	376.479	-41.855	408.876
76.264	-42.828	405.743	375.082	-41.810	408.866
76.237	-42.820	405.794	373.661	-41.788	408.823
76.169	-42.830	405.791	372.272	-41.799	408.808
76.117	-42.832	405.837	370.890	-41.754	408.812
76.088	-42.842	405.796	369.484	-41.714	408.833
76.047	-42.826	405.843	368.107	-41.714	408.773
75.962	-42.815	405.799	366.713	-41.699	408.755
75.922	-42.856	405.794	365.306	-41.680	408.772
75.880	-42.849	405.795	363.946	-41.668	408.752
75.807	-42.866	405.768	362.562	-41.647	408.796
75.739	-42.857	405.728	361.181	-41.645	408.703
75.654	-42.855	405.638	359.809	-41.642	408.670
75.636	-42.867	405.670	358.388	-41.628	408.634
75.566	-42.876	405.690	356.982	-41.615	408.609
75.564	-42.897	405.703	355.598	-41.617	408.693
75.516	-42.917	405.717	354.219	-41.610	408.648
75.438	-42.909	405.687	352.811	-41.595	408.587
75.385	-42.919	405.710	351.426	-41.584	408.528
75.315	-42.930	405.684	350.013	-41.587	408.616
75.297	-42.911	405.712	348.620	-41.586	408.519
75.234	-42.925	405.699	347.241	-41.588	408.498
75.193	-42.926	405.737	345.837	-41.577	408.501
75.130	-42.961	405.737	344.459	-41.548	408.450
75.073	-42.949	405.711	343.040	-41.545	408.463
75.038	-42.960	405.739	341.667	-41.565	408.455
74.973	-42.955	405.781	340.277	-41.585	408.504
