26.145	-43.415	405.491	NaN	NaN	NaN
26.102	-43.430	405.507	NaN	NaN	NaN
26.116	-43.440	405.465	NaN	NaN	NaN
26.094	-43.428	405.471	NaN	NaN	NaN
26.064	-43.448	405.513	NaN	NaN	NaN
26.046	-43.449	405.464	NaN	NaN	NaN
26.040	-43.459	405.509	NaN	NaN	NaN
26.019	-43.427	405.479	NaN	NaN	NaN
26.000	-43.448	405.466	NaN	NaN	NaN
25.983	-43.436	405.531	NaN	NaN	NaN
25.944	-43.410	405.498	NaN	NaN	NaN
25.943	-43.409	405.521	NaN	NaN	NaN
25.920	-43.383	405.491	NaN	NaN	NaN
25.894	-43.399	405.510	NaN	NaN	NaN
25.890	-43.391	405.474	NaN	NaN	NaN
25.834	-43.358	405.438	NaN	NaN	NaN
25.827	-43.355	405.425	NaN	NaN	NaN
25.814	-43.341	405.421	NaN	NaN	NaN
25.795	-43.322	405.450	NaN	NaN	NaN
25.777	-43.323	405.401	NaN	NaN	NaN
25.781	-43.315	405.447	NaN	NaN	NaN
25.739	-43.301	405.450	NaN	NaN	NaN
25.740	-43.264	405.446	NaN	NaN	NaN
25.701	-43.254	405.404	NaN	NaN	NaN
25.696	-43.257	405.449	NaN	NaN	NaN
25.666	-43.227	405.429	NaN	NaN	NaN
25.680	-43.232	405.478	NaN	NaN	NaN
25.656	-43.206	405.449	NaN	NaN	NaN
25.631	-43.186	405.442	NaN	NaN	NaN
25.601	-43.172	405.412	NaN	NaN	NaN
25.591	-43.173	405.444	NaN	NaN	NaN
25.539	-43.149	405.398	NaN	NaN	NaN
25.558	-43.164	405.437	NaN	NaN	NaN
25.509	-43.117	405.424	NaN	NaN	NaN
25.523	-43.136	405.486	NaN	NaN	NaN
25.462	-43.102	405.391	NaN	NaN	NaN
25.447	-43.108	405.423	NaN	NaN	NaN
25.406	-43.082	405.390	NaN	NaN	NaN
25.396	-43.082	405.422	NaN	NaN	NaN
25.351	-43.057	405.458	NaN	NaN	NaN
25.360	-43.039	405.458	NaN	NaN	NaN
25.330	-43.062	405.454	NaN	NaN	NaN
25.320	-43.026	405.460	NaN	NaN	NaN
25.278	-43.023	405.395	NaN	NaN	NaN
25.265	-43.004	405.483	NaN	NaN	NaN
25.223	-43.016	405.430	NaN	NaN	NaN
25.212	-43.016	405.462	NaN	NaN	NaN
25.199	-42.990	405.423	NaN	NaN	NaN
25.200	-42.988	405.446	NaN	NaN	NaN
25.165	-42.986	405.439	NaN	NaN	NaN
25.150	-42.956	405.445	NaN	NaN	NaN
25.130	-42.961	405.442	NaN	NaN	NaN
25.123	-42.971	405.464	NaN	NaN	NaN
25.105	-42.986	405.451	NaN	NaN	NaN
25.051	-42.965	405.450	NaN	NaN	NaN
25.066	-42.973	405.454	NaN	NaN	NaN
25.016	-42.978	405.456	NaN	NaN	NaN
25.000	-42.977	405.453	NaN	NaN	NaN
24.992	-42.948	405.495	NaN	NaN	NaN
24.956	-42.984	405.468	NaN	NaN	NaN
24.946	-42.987	405.455	NaN	NaN	NaN
24.926	-42.992	405.452	NaN	NaN	NaN
24.901	-43.003	405.448	NaN	NaN	NaN
24.862	-43.004	405.464	NaN	NaN	NaN
24.857	-43.032	405.477	NaN	NaN	NaN
24.829	-43.016	405.493	NaN	NaN	NaN
24.838	-43.012	405.506	NaN	NaN	NaN
24.790	-43.034	405.499	NaN	NaN	NaN
24.786	-43.037	405.544	NaN	NaN	NaN
24.773	-43.031	405.518	NaN	NaN	NaN
24.709	-43.033	405.449	NaN	NaN	NaN
24.684	-43.026	405.478	NaN	NaN	NaN
24.667	-43.025	405.474	NaN	NaN	NaN
24.628	-43.029	405.444	NaN	NaN	NaN
24.613	-43.022	405.441	NaN	NaN	NaN
24.592	-43.011	405.447	NaN	NaN	NaN
24.564	-43.051	405.411	NaN	NaN	NaN
24.526	-43.029	405.459	NaN	NaN	NaN
24.495	-43.038	405.420	NaN	NaN	NaN
24.487	-43.031	405.475	NaN	NaN	NaN
24.407	-43.032	405.402	NaN	NaN	NaN
24.422	-43.038	405.429	NaN	NaN	NaN
24.382	-43.037	405.490	NaN	NaN	NaN
24.324	-43.010	405.431	NaN	NaN	NaN
24.305	-43.032	405.417	NaN	NaN	NaN
24.266	-43.035	405.410	NaN	NaN	NaN
24.245	-43.025	405.394	NaN	NaN	NaN
24.214	-43.045	405.436	NaN	NaN	NaN
24.220	-43.058	405.380	NaN	NaN	NaN
24.148	-43.015	405.363	NaN	NaN	NaN
24.146	-43.033	405.422	NaN	NaN	NaN
24.102	-43.036	405.379	NaN	NaN	NaN
24.105	-43.044	405.392	NaN	NaN	NaN
24.078	-43.061	405.388	NaN	NaN	NaN
24.052	-43.040	405.381	NaN	NaN	NaN
24.058	-43.042	405.417	NaN	NaN	NaN
24.023	-43.055	405.400	NaN	NaN	NaN
23.993	-43.079	405.374	NaN	NaN	NaN
23.960	-43.052	405.423	NaN	NaN	NaN
23.975	-43.075	405.416	NaN	NaN	NaN
23.938	-43.058	405.396	NaN	NaN	NaN
23.926	-43.082	405.396	NaN	NaN	NaN
23.886	-43.069	405.399	NaN	NaN	NaN
23.886	-43.083	405.412	NaN	NaN	NaN
23.870	-43.096	405.444	NaN	NaN	NaN
23.809	-43.113	405.388	NaN	NaN	NaN
23.812	-43.120	405.424	NaN	NaN	NaN
23.777	-43.155	405.420	NaN	NaN	NaN
23.719	-43.142	405.396	609.995	-40.819	411.815
23.725	-43.164	405.445	608.847	-40.925	411.796
23.678	-43.165	405.425	607.640	-40.988	411.733
23.647	-43.140	405.428	606.428	-41.048	411.695
23.642	-43.198	405.444	605.204	-41.118	411.694
23.617	-43.176	405.460	603.997	-41.198	411.623
23.557	-43.184	405.450	602.794	-41.236	411.651
23.546	-43.210	405.427	601.571	-41.319	411.637
23.515	-43.230	405.468	600.347	-41.375	411.674
23.499	-43.245	405.455	599.157	-41.444	411.615
23.454	-43.220	405.491	597.926	-41.479	411.514
23.439	-43.253	405.445	596.774	-41.551	411.606
23.414	-43.260	405.487	595.527	-41.588	411.556
23.395	-43.281	405.473	594.327	-41.647	411.556
23.367	-43.282	405.480	593.114	-41.670	411.469
23.332	-43.312	405.453	591.854	-41.661	411.430
23.302	-43.314	405.527	590.692	-41.726	411.531
23.271	-43.325	405.465	589.464	-41.718	411.428
23.254	-43.353	405.488	588.282	-41.732	411.546
23.212	-43.345	405.513	587.056	-41.714	411.438
23.146	-43.348	405.512	585.873	-41.699	411.371
23.157	-43.362	405.516	584.644	-41.695	411.462
23.144	-43.384	405.538	583.454	-41.657	411.319
23.106	-43.407	405.476	582.250	-41.614	411.387
23.068	-43.395	405.456	581.054	-41.575	411.335
23.042	-43.427	405.465	579.804	-41.510	411.310
23.013	-43.418	405.367	578.653	-41.476	411.322
22.984	-43.426	405.500	577.408	-41.413	411.275
22.947	-43.429	405.493	576.200	-41.324	411.295
22.915	-43.411	405.532	575.024	-41.278	411.283
22.890	-43.419	405.424	573.798	-41.205	411.204
22.852	-43.427	405.499	572.628	-41.144	411.305
22.792	-43.421	405.452	571.368	-41.046	411.239
22.795	-43.416	405.452	570.167	-40.978	411.188
22.767	-43.431	405.472	568.998	-40.918	411.199
22.738	-43.417	405.442	567.737	-40.824	411.044
22.716	-43.409	405.403	566.608	-40.798	411.148
22.690	-43.437	405.458	565.369	-40.714	411.069
22.657	-43.414	405.438	564.137	-40.648	411.064
22.610	-43.413	405.440	562.935	-40.601	411.075
22.570	-43.405	405.352	561.743	-40.510	410.988
22.580	-43.437	405.414	560.525	-40.450	411.015
22.531	-43.410	405.322	559.312	-40.393	411.020
